setting	metric	analysis_variant	information_protocol	approximation	regularization_view	model_a	model_b	roots	mean_log_score_a_minus_b	root_wins_a	root_ties	replicates	seed	conditional_95_lower	conditional_95_upper
uniform50	harmony	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	current_only	338	0.2058000443803147	312	0	5000	2026092007	0.10925935959376508	0.29507119622297434
uniform50	harmony	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	input_plus_surface	338	-0.01589257587054375	68	0	5000	2026092007	-0.029715654676008837	-0.002808320513112068
uniform50	harmony	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	HU_plus_surface	338	-0.04008396896853175	70	0	5000	2026092007	-0.09132218457668376	0.005138944793303942
uniform50	harmony	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	retention_nonnegative	retention_bounded_plus_HU	338	-0.03261740155765588	43	0	5000	2026092007	-0.07771288337327513	0.007201130651726954
uniform50	harmony	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	current_only	input_plus_surface	338	-0.2216926202508584	24	0	5000	2026092007	-0.3056740661439484	-0.12904269117008388
uniform50	harmony	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	current_only	HU_plus_surface	338	-0.24588401334884644	21	0	5000	2026092007	-0.3265800358726764	-0.15401531180225694
uniform50	harmony	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	current_only	retention_bounded_plus_HU	338	-0.23841744593797057	28	0	5000	2026092007	-0.32227580936995853	-0.1424325226111601
uniform50	harmony	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	input_plus_surface	HU_plus_surface	338	-0.024191393097987995	41	0	5000	2026092007	-0.0665848690529303	0.014900936933746755
uniform50	harmony	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	input_plus_surface	retention_bounded_plus_HU	338	-0.01672482568711212	265	0	5000	2026092007	-0.05648626633810264	0.01998178027964946
uniform50	harmony	unrounded_strict	wholly_unseen	gh80	alpha_zero_numeric_candidate_pending_separability	HU_plus_surface	retention_bounded_plus_HU	338	0.00746656741087588	268	0	5000	2026092007	-0.005909195918958637	0.020779747483221048
half20	joint	all_strict	side_informed	laplace	selected	retention_bounded	retention_nonnegative	515	0.01915322255956012	440	0	5000	2026092007	0.0058049155649861454	0.03265808871284341
half20	joint	all_strict	side_informed	laplace	selected	retention_bounded	current_only	515	0.23852261660138988	482	0	5000	2026092007	0.17412950447440037	0.3019362047435685
half20	joint	all_strict	side_informed	laplace	selected	retention_bounded	input_plus_surface	515	-0.013487795044693496	95	0	5000	2026092007	-0.025099709203674235	-0.002540224799230329
half20	joint	all_strict	side_informed	laplace	selected	retention_bounded	HU_plus_surface	515	-0.03231357733514998	97	0	5000	2026092007	-0.06446809685419183	-0.003529460633310601
half20	joint	all_strict	side_informed	laplace	selected	retention_bounded	retention_bounded_plus_HU	515	-0.019552151481993768	58	0	5000	2026092007	-0.03878329003083918	-0.0028716025289151946
half20	joint	all_strict	side_informed	laplace	selected	retention_nonnegative	current_only	515	0.21936939404182976	484	0	5000	2026092007	0.15303608609803251	0.28630227921378254
half20	joint	all_strict	side_informed	laplace	selected	retention_nonnegative	input_plus_surface	515	-0.032641017604253614	80	0	5000	2026092007	-0.05144233446963981	-0.01541297139152608
half20	joint	all_strict	side_informed	laplace	selected	retention_nonnegative	HU_plus_surface	515	-0.05146679989471009	84	0	5000	2026092007	-0.08871238828750397	-0.017236256367199245
half20	joint	all_strict	side_informed	laplace	selected	retention_nonnegative	retention_bounded_plus_HU	515	-0.03870537404155388	95	0	5000	2026092007	-0.06318027655345039	-0.016939096026421595
half20	joint	all_strict	side_informed	laplace	selected	current_only	input_plus_surface	515	-0.25201041164608334	32	0	5000	2026092007	-0.30899848978905203	-0.19449850515092315
half20	joint	all_strict	side_informed	laplace	selected	current_only	HU_plus_surface	515	-0.27083619393653985	28	0	5000	2026092007	-0.32529270687437645	-0.21771277063730288
half20	joint	all_strict	side_informed	laplace	selected	current_only	retention_bounded_plus_HU	515	-0.25807476808338364	39	0	5000	2026092007	-0.31943825795109904	-0.19575402426631283
half20	joint	all_strict	side_informed	laplace	selected	input_plus_surface	HU_plus_surface	515	-0.01882578229045648	285	0	5000	2026092007	-0.04311211841074603	0.0034281821684828875
half20	joint	all_strict	side_informed	laplace	selected	input_plus_surface	retention_bounded_plus_HU	515	-0.00606435643730027	48	0	5000	2026092007	-0.02292606043752394	0.01078584351032741
half20	joint	all_strict	side_informed	laplace	selected	HU_plus_surface	retention_bounded_plus_HU	515	0.012761425853156214	49	0	5000	2026092007	-0.0072473309716437504	0.033541506787628295
half20	joint	all_strict	side_informed	gh80	selected	retention_bounded	retention_nonnegative	515	0.01915322255956012	440	0	5000	2026092007	0.0058049155649861454	0.03265808871284341
half20	joint	all_strict	side_informed	gh80	selected	retention_bounded	current_only	515	0.23852261660138988	482	0	5000	2026092007	0.17412950447440037	0.3019362047435685
half20	joint	all_strict	side_informed	gh80	selected	retention_bounded	input_plus_surface	515	-0.013487795044693496	95	0	5000	2026092007	-0.025099709203674235	-0.002540224799230329
half20	joint	all_strict	side_informed	gh80	selected	retention_bounded	HU_plus_surface	515	-0.03066501718447466	94	0	5000	2026092007	-0.060024369367466475	-0.004605824392073939
half20	joint	all_strict	side_informed	gh80	selected	retention_bounded	retention_bounded_plus_HU	515	-0.012722156027753801	59	0	5000	2026092007	-0.02829822163562358	0.0010744336955078218
half20	joint	all_strict	side_informed	gh80	selected	retention_nonnegative	current_only	515	0.21936939404182976	484	0	5000	2026092007	0.15303608609803251	0.28630227921378254
half20	joint	all_strict	side_informed	gh80	selected	retention_nonnegative	input_plus_surface	515	-0.032641017604253614	80	0	5000	2026092007	-0.05144233446963981	-0.01541297139152608
half20	joint	all_strict	side_informed	gh80	selected	retention_nonnegative	HU_plus_surface	515	-0.049818239744034785	82	0	5000	2026092007	-0.08499315762536098	-0.01854576385502755
half20	joint	all_strict	side_informed	gh80	selected	retention_nonnegative	retention_bounded_plus_HU	515	-0.03187537858731392	92	0	5000	2026092007	-0.05339206936973492	-0.012543847619311753
half20	joint	all_strict	side_informed	gh80	selected	current_only	input_plus_surface	515	-0.25201041164608334	32	0	5000	2026092007	-0.30899848978905203	-0.19449850515092315
half20	joint	all_strict	side_informed	gh80	selected	current_only	HU_plus_surface	515	-0.2691876337858645	31	0	5000	2026092007	-0.32375085712347723	-0.2154721581343151
half20	joint	all_strict	side_informed	gh80	selected	current_only	retention_bounded_plus_HU	515	-0.25124477262914374	38	0	5000	2026092007	-0.3138911828879057	-0.18768822882412448
half20	joint	all_strict	side_informed	gh80	selected	input_plus_surface	HU_plus_surface	515	-0.01717722213978116	127	0	5000	2026092007	-0.038522831780170845	0.0016949565419448155
half20	joint	all_strict	side_informed	gh80	selected	input_plus_surface	retention_bounded_plus_HU	515	0.0007656390169396935	52	0	5000	2026092007	-0.01350490680821603	0.01619940121679901
half20	joint	all_strict	side_informed	gh80	selected	HU_plus_surface	retention_bounded_plus_HU	515	0.01794286115672086	54	0	5000	2026092007	-0.0011881418543664615	0.038166638944242604
half20	joint	all_strict	wholly_unseen	laplace	selected	retention_bounded	retention_nonnegative	515	0.008304593294975729	429	0	5000	2026092007	-0.014019418459659552	0.030686505321838295
half20	joint	all_strict	wholly_unseen	laplace	selected	retention_bounded	current_only	515	0.2358284694469778	480	0	5000	2026092007	0.17431595568670222	0.29687498429403314
half20	joint	all_strict	wholly_unseen	laplace	selected	retention_bounded	input_plus_surface	515	-0.025472748385527252	60	0	5000	2026092007	-0.041591277803211146	-0.009865602476883293
half20	joint	all_strict	wholly_unseen	laplace	selected	retention_bounded	HU_plus_surface	515	-0.049384698112837654	64	0	5000	2026092007	-0.08690520257960052	-0.015433047262303065
half20	joint	all_strict	wholly_unseen	laplace	selected	retention_bounded	retention_bounded_plus_HU	515	-0.032307452754785235	78	0	5000	2026092007	-0.055047174959858114	-0.012702698699407426
half20	joint	all_strict	wholly_unseen	laplace	selected	retention_nonnegative	current_only	515	0.22752387615200206	484	0	5000	2026092007	0.16163749485308793	0.29333538279941934
half20	joint	all_strict	wholly_unseen	laplace	selected	retention_nonnegative	input_plus_surface	515	-0.03377734168050298	79	0	5000	2026092007	-0.05323940886825472	-0.015152851498642523
half20	joint	all_strict	wholly_unseen	laplace	selected	retention_nonnegative	HU_plus_surface	515	-0.05768929140781337	82	0	5000	2026092007	-0.09714328003665929	-0.021026035954400706
half20	joint	all_strict	wholly_unseen	laplace	selected	retention_nonnegative	retention_bounded_plus_HU	515	-0.04061204604976095	98	0	5000	2026092007	-0.06848600102570422	-0.01356280642642205
half20	joint	all_strict	wholly_unseen	laplace	selected	current_only	input_plus_surface	515	-0.2613012178325051	32	0	5000	2026092007	-0.31637853091298157	-0.20630372354014823
half20	joint	all_strict	wholly_unseen	laplace	selected	current_only	HU_plus_surface	515	-0.28521316755981546	25	0	5000	2026092007	-0.33706860379980863	-0.23372823177537003
half20	joint	all_strict	wholly_unseen	laplace	selected	current_only	retention_bounded_plus_HU	515	-0.268135922201763	40	0	5000	2026092007	-0.32776597976003946	-0.20760527736812392
half20	joint	all_strict	wholly_unseen	laplace	selected	input_plus_surface	HU_plus_surface	515	-0.023911949727310394	281	0	5000	2026092007	-0.0510826561818176	0.0006392265435846221
half20	joint	all_strict	wholly_unseen	laplace	selected	input_plus_surface	retention_bounded_plus_HU	515	-0.006834704369257973	62	0	5000	2026092007	-0.025784103948052587	0.012388362195047103
half20	joint	all_strict	wholly_unseen	laplace	selected	HU_plus_surface	retention_bounded_plus_HU	515	0.017077245358052415	57	0	5000	2026092007	-0.004271374648327727	0.038696049278720654
half20	joint	all_strict	wholly_unseen	gh80	selected	retention_bounded	retention_nonnegative	515	0.008304593294975729	429	0	5000	2026092007	-0.014019418459659552	0.030686505321838295
half20	joint	all_strict	wholly_unseen	gh80	selected	retention_bounded	current_only	515	0.2358284694469778	480	0	5000	2026092007	0.17431595568670222	0.29687498429403314
half20	joint	all_strict	wholly_unseen	gh80	selected	retention_bounded	input_plus_surface	515	-0.025472748385527252	60	0	5000	2026092007	-0.041591277803211146	-0.009865602476883293
half20	joint	all_strict	wholly_unseen	gh80	selected	retention_bounded	HU_plus_surface	515	-0.049062854898146435	64	0	5000	2026092007	-0.0840104949162601	-0.017738968991639723
half20	joint	all_strict	wholly_unseen	gh80	selected	retention_bounded	retention_bounded_plus_HU	515	-0.02476510815456134	78	0	5000	2026092007	-0.04363000730451411	-0.008526066386225196
half20	joint	all_strict	wholly_unseen	gh80	selected	retention_nonnegative	current_only	515	0.22752387615200206	484	0	5000	2026092007	0.16163749485308793	0.29333538279941934
half20	joint	all_strict	wholly_unseen	gh80	selected	retention_nonnegative	input_plus_surface	515	-0.03377734168050298	79	0	5000	2026092007	-0.05323940886825472	-0.015152851498642523
half20	joint	all_strict	wholly_unseen	gh80	selected	retention_nonnegative	HU_plus_surface	515	-0.05736744819312216	81	0	5000	2026092007	-0.09388905675856624	-0.023573031088948756
half20	joint	all_strict	wholly_unseen	gh80	selected	retention_nonnegative	retention_bounded_plus_HU	515	-0.03306970144953707	98	0	5000	2026092007	-0.057975882592234684	-0.009101493141933122
half20	joint	all_strict	wholly_unseen	gh80	selected	current_only	input_plus_surface	515	-0.2613012178325051	32	0	5000	2026092007	-0.31637853091298157	-0.20630372354014823
half20	joint	all_strict	wholly_unseen	gh80	selected	current_only	HU_plus_surface	515	-0.28489132434512426	29	0	5000	2026092007	-0.33656104544692633	-0.23418450921440315
half20	joint	all_strict	wholly_unseen	gh80	selected	current_only	retention_bounded_plus_HU	515	-0.2605935776015392	37	0	5000	2026092007	-0.32129150958259917	-0.19893791359179339
half20	joint	all_strict	wholly_unseen	gh80	selected	input_plus_surface	HU_plus_surface	515	-0.023590106512619183	140	0	5000	2026092007	-0.04778819963802435	-0.001766168886303071
half20	joint	all_strict	wholly_unseen	gh80	selected	input_plus_surface	retention_bounded_plus_HU	515	0.0007076402309659157	66	0	5000	2026092007	-0.015410983818349502	0.018111121364281623
half20	joint	all_strict	wholly_unseen	gh80	selected	HU_plus_surface	retention_bounded_plus_HU	515	0.024297746743585095	60	0	5000	2026092007	0.0034436544921684076	0.04662133564807691
half20	joint	all_agreeing_offsets	side_informed	laplace	selected	retention_bounded	retention_nonnegative	515	0.01922023271783786	66	0	5000	2026092007	0.007520390282792115	0.03236066229908285
half20	joint	all_agreeing_offsets	side_informed	laplace	selected	retention_bounded	current_only	515	0.26238570151670154	484	0	5000	2026092007	0.198325815214752	0.32572770846748395
half20	joint	all_agreeing_offsets	side_informed	laplace	selected	retention_bounded	input_plus_surface	515	-0.003373444055040232	102	0	5000	2026092007	-0.015249770927218879	0.007599028354019118
half20	joint	all_agreeing_offsets	side_informed	laplace	selected	retention_bounded	HU_plus_surface	515	-0.019901524071801714	107	0	5000	2026092007	-0.04989088528470386	0.007095204042334019
half20	joint	all_agreeing_offsets	side_informed	laplace	selected	retention_bounded	retention_bounded_plus_HU	515	-0.015574099309117304	62	0	5000	2026092007	-0.033206921756891716	-0.00020809717693551113
half20	joint	all_agreeing_offsets	side_informed	laplace	selected	retention_nonnegative	current_only	515	0.2431654687988637	481	0	5000	2026092007	0.16857486724075188	0.31452714501237367
half20	joint	all_agreeing_offsets	side_informed	laplace	selected	retention_nonnegative	input_plus_surface	515	-0.022593676772878095	453	0	5000	2026092007	-0.04448183167723174	-0.0020198940232946266
half20	joint	all_agreeing_offsets	side_informed	laplace	selected	retention_nonnegative	HU_plus_surface	515	-0.03912175678963957	454	0	5000	2026092007	-0.0778197139960294	-0.0029756344076689585
half20	joint	all_agreeing_offsets	side_informed	laplace	selected	retention_nonnegative	retention_bounded_plus_HU	515	-0.034794332026955165	425	0	5000	2026092007	-0.05833924457228888	-0.013975532766423037
half20	joint	all_agreeing_offsets	side_informed	laplace	selected	current_only	input_plus_surface	515	-0.2657591455717418	32	0	5000	2026092007	-0.3229577561993582	-0.20787709264817955
half20	joint	all_agreeing_offsets	side_informed	laplace	selected	current_only	HU_plus_surface	515	-0.2822872255885032	28	0	5000	2026092007	-0.33714021319449144	-0.22878793958394747
half20	joint	all_agreeing_offsets	side_informed	laplace	selected	current_only	retention_bounded_plus_HU	515	-0.27795980082581884	37	0	5000	2026092007	-0.34024624323100844	-0.2150036966104464
half20	joint	all_agreeing_offsets	side_informed	laplace	selected	input_plus_surface	HU_plus_surface	515	-0.016528080016761478	282	0	5000	2026092007	-0.03923432425381777	0.0041764281795645
